time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2024-02-12T13:50:11Z,161,0,0,0,0,0,12657764,1467,9511875,0,0,0,0,0,0,12545,0,0,0,0,0,0,0,514,12,0,262,1,7,6909,0,0,0,0,0, ,0,0,0,0,0,0,12542,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,316709144,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12349,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:51:11Z,161,0,0,0,0,0,12668876,1467,9522987,0,0,0,0,0,0,12119,0,0,0,0,0,0,0,514,12,0,261,1,7,6739,0,0,0,0,0, ,0,0,0,0,0,0,12113,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,61,385196576,13,0,0,0,0,0,0,0,0,0,0,2,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11870,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:52:11Z,161,0,0,0,0,0,12648148,1467,9502259,0,0,0,0,0,0,12282,0,0,0,0,0,0,0,512,12,0,258,1,7,6825,0,0,0,0,0, ,0,0,0,0,0,0,12274,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,32,55,475993520,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12081,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:53:11Z,161,0,0,0,0,0,12666796,1467,9520907,0,0,0,0,0,0,11705,0,0,0,0,0,0,0,511,12,0,256,1,7,6408,0,0,0,0,0, ,0,0,0,0,0,0,11699,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,470094712,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11477,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:54:11Z,161,0,0,0,0,0,12674044,1467,9528155,0,0,0,0,0,0,12394,0,0,0,0,0,0,0,511,12,0,255,1,7,6893,0,0,0,0,0, ,0,0,0,0,0,0,12389,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,176924856,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12197,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:55:11Z,161,0,0,0,0,0,12675748,1467,9529859,0,0,0,0,0,0,12128,0,0,0,0,0,0,0,510,12,0,253,1,7,6894,0,0,0,0,0, ,0,0,0,0,0,0,12122,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,203743648,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11983,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:56:11Z,161,0,0,0,0,0,12677420,1467,9531531,0,0,0,0,0,0,10816,0,0,0,0,0,0,0,513,12,0,252,1,7,6124,0,0,0,0,0, ,0,0,0,0,0,0,10812,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,483046704,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10688,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:57:11Z,161,0,0,0,0,0,12719356,1467,9573467,0,0,0,0,0,0,11993,0,0,0,0,0,0,0,516,12,0,252,1,7,6531,0,0,0,0,0, ,0,0,0,0,0,0,11993,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,309658088,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11842,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:58:11Z,161,0,0,0,0,0,12739516,1467,9593627,0,0,0,0,0,0,11767,0,0,0,0,0,0,0,517,12,0,251,1,7,6436,0,0,0,0,0, ,0,0,0,0,0,0,11764,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,58,387841288,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11567,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T13:59:11Z,161,0,0,0,0,0,12784572,1467,9638683,0,0,0,0,0,0,11438,0,0,0,0,0,0,0,520,12,0,251,1,7,6245,0,0,0,0,0, ,0,0,0,0,0,0,11438,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,487044872,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11263,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:00:11Z,161,0,0,0,0,0,12819508,1467,9673619,0,0,0,0,0,0,12005,0,0,0,0,0,0,0,521,12,0,251,1,7,6584,0,0,0,0,0, ,0,0,0,0,0,0,12005,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,279,313457592,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11859,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:01:11Z,161,0,0,0,0,0,12866596,1467,9720707,0,0,0,0,0,0,12473,0,0,0,0,0,0,0,522,12,0,251,1,7,6705,0,0,0,0,0, ,0,0,0,0,0,0,12473,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69,615280520,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12241,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:02:11Z,161,0,0,0,0,0,12918916,1467,9773027,0,0,0,0,0,0,12370,0,0,0,0,0,0,0,526,12,0,251,1,7,6667,0,0,0,0,0, ,0,0,0,0,0,0,12370,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,30,77,461857832,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12161,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:03:11Z,161,0,0,0,0,0,12945764,1467,9799875,0,0,0,0,0,0,12076,0,0,0,0,0,0,0,526,12,0,250,1,7,6598,0,0,0,0,0, ,0,0,0,0,0,0,12073,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,284613280,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11857,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:04:11Z,161,0,0,0,0,0,12930812,1467,9784923,0,0,0,0,0,0,12112,0,0,0,0,0,0,0,526,12,0,247,1,7,6884,0,0,0,0,0, ,0,0,0,0,0,0,12102,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,522665392,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,11883,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:05:11Z,161,0,0,0,0,0,12960668,1467,9814779,0,0,0,0,0,0,13314,0,0,0,0,0,0,0,527,12,0,246,1,7,7442,0,0,0,0,0, ,0,0,0,0,0,0,13311,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,31,70,398580288,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,13148,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:06:11Z,161,0,0,0,0,0,12969284,1467,9823395,0,0,0,0,0,0,13230,0,0,0,0,0,0,0,527,12,0,245,1,7,7403,0,0,0,0,0, ,0,0,0,0,0,0,13226,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,66,304701680,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13011,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:07:11Z,161,0,0,0,0,0,12980036,1467,9834147,0,0,0,0,0,0,12730,0,0,0,0,0,0,0,527,13,0,243,1,7,7064,0,0,0,0,0, ,0,0,0,0,0,0,12724,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,228012040,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12498,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:08:11Z,161,0,0,0,0,0,13027884,1467,9881995,0,0,0,0,0,0,13393,0,0,0,0,0,0,0,531,13,0,242,1,7,7170,0,0,0,0,0, ,0,0,0,0,0,0,13389,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,596975264,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13081,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:09:11Z,161,0,0,0,0,0,13046100,1467,9900211,0,0,0,0,0,0,13746,0,0,0,0,0,0,0,532,13,0,240,1,7,7745,0,0,0,0,0, ,0,0,0,0,0,0,13740,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,642129824,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13498,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:10:11Z,161,0,0,0,0,0,13091924,1467,9946035,0,0,0,0,0,0,12307,0,0,0,0,0,0,0,534,13,0,240,1,7,6656,0,0,0,0,0, ,0,0,0,0,0,0,12307,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,54,267819792,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12122,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:11:11Z,161,0,0,0,0,0,13148964,1467,10003075,0,0,0,0,0,0,13632,0,0,0,0,0,0,0,537,13,0,240,1,7,7257,0,0,0,0,0, ,0,0,0,0,0,0,13632,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,62,175004064,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13385,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:12:11Z,161,0,0,0,0,0,13214404,1467,10068515,0,0,0,0,0,0,13221,0,0,0,0,0,0,0,542,13,0,240,1,7,6848,0,0,0,0,0, ,0,0,0,0,0,0,13221,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,59,167916400,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12952,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:13:11Z,161,0,0,0,0,0,13265452,1467,10119563,0,0,0,0,0,0,13323,0,0,0,0,0,0,0,543,13,0,240,1,7,7040,0,0,0,0,0, ,0,0,0,0,0,0,13323,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,64,313700456,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13097,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:14:11Z,161,0,0,0,0,0,13296932,1467,10151043,0,0,0,0,0,0,13531,0,0,0,0,0,0,0,546,13,0,239,1,7,7294,0,0,0,0,0, ,0,0,0,0,0,0,13528,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,65,605273624,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,13326,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:15:11Z,161,0,0,0,0,0,13307948,1467,10162059,0,0,0,0,0,0,12223,0,0,0,0,0,0,0,547,13,0,238,1,7,6728,0,0,0,0,0, ,0,0,0,0,0,0,12220,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64,356161128,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12073,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:16:11Z,161,0,0,0,0,0,13336908,1467,10191019,0,0,0,0,0,0,12816,0,0,0,0,0,0,0,548,13,0,238,1,7,6869,0,0,0,0,0, ,0,0,0,0,0,0,12815,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,88,670804376,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12601,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:17:11Z,161,0,0,0,0,0,13316276,1467,10170387,0,0,0,0,0,0,13221,0,0,0,0,0,0,0,547,13,0,235,1,7,7522,0,0,0,0,0, ,0,0,0,0,0,0,13211,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,69,469327576,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,13017,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:18:11Z,161,0,0,0,0,0,13341140,1467,10195251,0,0,0,0,0,0,13511,0,0,0,0,0,0,0,547,13,0,233,1,7,7442,0,0,0,0,0, ,0,0,0,0,0,0,13505,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,29,64,412182064,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13221,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
